"","Kanal 1 Durchschn. (V)"
"1374","0,001286"
"1375","0,001543"
"1376","0,001415"
"1377","0,001543"
"1378","0,001350"
"1379","0,001389"
"1380","0,001543"
"1381","0,001286"
"1382","0,001235"
"1383","0,001157"
"1384","0,001350"
"1385","0,001543"
"1386","0,001157"
"1387","0,001157"
"1388","0,001286"
"1389","0,001157"
"1390","0,001286"
"1391","0,001543"
"1392","0,001350"
"1393","0,001157"
"1394","0,001286"
"1395","0,001350"
"1396","0,001286"
"1397","0,001698"
"1398","0,001157"
"1399","0,001286"
"1400","0,001389"
"1401","0,001350"
"1402","0,001286"
"1403","0,001286"
"1404","0,001235"
"1405","0,001286"
"1406","0,001286"
"1407","0,001235"
"1408","0,001543"
"1409","0,001415"
"1410","0,001543"
"1411","0,001800"
"1412","0,001543"
"1413","0,001080"
"1414","0,001029"
"1415","0,001235"
"1416","0,001080"
"1417","0,001543"
"1418","0,001235"
"1419","0,001235"
"1420","0,001543"
"1421","0,001029"
"1422","0,001080"
"1423","0,001800"
"1424","0,001286"
"1425","0,001080"
"1426","0,001543"
"1427","0,001286"
"1428","0,001029"
"1429","0,001286"
"1430","0,001157"
"1431","0,001157"
"1432","0,001543"
"1433","0,001415"
"1434","0,001543"
"1435","0,001286"
"1436","0,001389"
"1437","0,001157"
"1438","0,001029"
"1439","0,001543"
"1440","0,001080"
"1441","0,001543"
"1442","0,001157"
"1443","0,001543"
"1444","0,001286"
"1445","0,001415"
"1446","0,001389"
"1447","0,001543"
"1448","0,001389"
"1449","0,001389"
"1450","0,001029"
"1451","0,001286"
"1452","0,001286"
"1453","0,001286"
"1454","0,001235"
"1455","0,001543"
"1456","0,001929"
"1457","0,001235"
"1458","0,001543"
"1459","0,001286"
"1460","0,001029"
"1461","0,001157"
"1462","0,001029"
"1463","0,001080"
"1464","0,001157"
"1465","0,000965"
"1466","0,001389"
"1467","0,001157"
"1468","0,001543"
"1469","0,001286"
"1470","0,001389"
"1471","0,001543"
"1472","0,001389"
"1473","0,001350"
"1474","0,001543"
"1475","0,001235"
