"","Kanal 1 Durchschn. (V)","Kanal 4 Durchschn. (V)"
"978","0,002271","0,001679"
"979","0,002460","0,001603"
"980","0,002271","0,001587"
"981","0,001514","0,001308"
"982","0,002460","0,001492"
"983","0,002103","0,001570"
"984","0,001987","0,001221"
"985","0,002187","0,001450"
"986","0,002271","0,001570"
"987","0,002271","0,001570"
"988","0,001590","0,001308"
"989","0,002650","0,001679"
"990","0,002555","0,001603"
"991","0,000757","0,000611"
"992","0,002019","0,001526"
"993","0,002439","0,001560"
"994","0,002271","0,001483"
"995","0,002379","0,001308"
"996","0,002019","0,001308"
"997","0,002555","0,001744"
"998","0,001893","0,001395"
"999","0,002163","0,001628"
"1000","0,002355","0,001755"
"1001","0,002744","0,001395"
"1002","0,001741","0,001587"
"1003","0,001817","0,001297"
"1004","0,002439","0,001483"
"1005","0,002366","0,001395"
"1006","0,001893","0,001709"
"1007","0,002271","0,001483"
"1008","0,002355","0,001744"
"1009","0,002176","0,001395"
"1010","0,002271","0,001425"
"1011","0,002187","0,001483"
"1012","0,002744","0,001570"
"1013","0,002055","0,001221"
"1014","0,001987","0,001068"
"1015","0,002744","0,001679"
"1016","0,002019","0,001297"
"1017","0,002163","0,001221"
"1018","0,002460","0,001744"
"1019","0,002439","0,001483"
"1020","0,001935","0,001119"
"1021","0,002176","0,001134"
"1022","0,002187","0,001297"
"1023","0,002366","0,001134"
"1024","0,002019","0,001628"
"1025","0,002019","0,001221"
"1026","0,002271","0,001450"
"1027","0,002187","0,001526"
"1028","0,002271","0,001709"
"1029","0,002366","0,001395"
"1030","0,002744","0,001570"
"1031","0,001893","0,001134"
"1032","0,002176","0,001134"
"1033","0,002439","0,001657"
"1034","0,002650","0,001297"
"1035","0,001987","0,001709"
"1036","0,001893","0,001483"
"1037","0,002271","0,001570"
"1038","0,002366","0,001221"
"1039","0,002145","0,001134"
"1040","0,001947","0,001395"
"1041","0,002271","0,001657"
"1042","0,001850","0,001526"
"1043","0,002019","0,001145"
"1044","0,002355","0,001297"
"1045","0,002460","0,001526"
"1046","0,002082","0,001526"
"1047","0,002176","0,001221"
"1048","0,002460","0,001374"
"1049","0,002555","0,001374"
"1050","0,001947","0,001465"
"1051","0,002019","0,001395"
"1052","0,002355","0,001603"
"1053","0,002019","0,001134"
"1054","0,002163","0,001221"
"1055","0,002271","0,001657"
"1056","0,002460","0,001297"
"1057","0,002082","0,001395"
"1058","0,001766","0,001483"
"1059","0,002460","0,001526"
"1060","0,002439","0,001483"
"1061","0,001987","0,001221"
"1062","0,002271","0,001297"
"1063","0,002555","0,001450"
"1064","0,001935","0,001308"
"1065","0,001935","0,001832"
"1066","0,002271","0,001483"
"1067","0,002460","0,001657"
"1068","0,001987","0,001221"
"1069","0,001935","0,001395"
"1070","0,002523","0,001450"
"1071","0,002379","0,001297"
"1072","0,001766","0,001425"
"1073","0,002019","0,001483"
"1074","0,002555","0,001526"
"1075","0,002176","0,001221"
"1076","0,001987","0,001308"
"1077","0,002366","0,001679"
"1078","0,002439","0,001450"
"1079","0,002163","0,001526"
"1080","0,001947","0,001323"
"1081","0,002555","0,001832"
"1082","0,002271","0,001374"
"1083","0,002082","0,001526"
"1084","0,002366","0,001450"
"1085","0,002422","0,001526"
"1086","0,002271","0,001425"
"1087","0,000757","0,000611"
"1088","0,002271","0,001492"
"1089","0,002650","0,001450"
"1090","0,002176","0,001221"
"1091","0,001838","0,001425"
"1092","0,002439","0,001744"
"1093","0,002187","0,001483"
"1094","0,001766","0,001587"
"1095","0,002019","0,001297"
"1096","0,002120","0,001919"
"1097","0,002187","0,001425"
"1098","0,002397","0,001018"
"1099","0,001893","0,001526"
"1100","0,002271","0,001483"
"1101","0,001766","0,001221"
"1102","0,068468","1,929725"
"1103","0,078200","2,481990"
"1104","0,080850","2,475885"
"1105","0,082515","2,478327"
"1106","0,084635","2,481197"
"1107","0,086452","2,480159"
"1108","0,088269","2,476740"
"1109","0,089328","2,482296"
"1110","0,091524","2,479304"
"1111","0,092886","2,482418"
"1112","0,094022","2,479670"
"1113","0,095158","2,479426"
"1114","0,096672","2,480769"
"1115","0,098337","2,480952"
"1116","0,099245","2,477473"
"1117","0,100381","2,480586"
"1118","0,102198","2,475091"
"1119","0,103182","2,476923"
"1120","0,104166","2,476007"
"1121","0,105453","2,480586"
"1122","0,107043","2,481136"
"1123","0,108103","2,479853"
"1124","0,108481","2,476862"
"1125","0,110222","2,483639"
"1126","0,112115","2,478999"
"1127","0,112266","2,481685"
"1128","0,113250","2,478816"
"1129","0,114840","2,475763"
"1130","0,115976","2,475091"
"1131","0,116960","2,483822"
"1132","0,118398","2,474786"
"1133","0,119761","2,474176"
"1134","0,120669","2,474176"
"1135","0,121653","2,473809"
"1136","0,122789","2,472344"
"1137","0,124000","2,473748"
"1138","0,124681","2,473077"
"1139","0,125741","2,476374"
"1140","0,127558","2,479243"
"1141","0,129148","2,479060"
"1142","0,129753","2,478755"
"1143","0,130208","2,476252"
"1144","0,132100","2,474725"
"1145","0,133160","2,473932"
"1146","0,134220","2,472161"
"1147","0,135280","2,477412"
"1148","0,136567","2,474725"
"1149","0,137399","2,475091"
"1150","0,138005","2,479853"
"1151","0,139519","2,476191"
"1152","0,141033","2,477350"
"1153","0,141941","2,472344"
"1154","0,142320","2,472955"
"1155","0,144212","2,478571"
"1156","0,145651","2,481014"
"1157","0,145878","2,479487"
"1158","0,147089","2,479975"
"1159","0,148679","2,480403"
"1160","0,149512","2,482967"
"1161","0,150571","2,485531"
"1162","0,151858","2,482662"
"1163","0,153221","2,476130"
"1164","0,154432","2,479975"
"1165","0,155114","2,482173"
"1166","0,156628","2,483089"
"1167","0,157839","2,484188"
"1168","0,158747","2,473016"
"1169","0,159504","2,480098"
"1170","0,160943","2,480830"
"1171","0,162532","2,480281"
"1172","0,162911","2,484432"
"1173","0,164274","2,483761"
"1174","0,165409","2,486020"
"1175","0,166393","2,480281"
"1176","0,167302","2,479609"
"1177","0,168361","2,484249"
"1178","0,170481","2,480037"
"1179","0,170935","2,482784"
"1180","0,171692","2,481807"
"1181","0,173131","2,484982"
"1182","0,174720","2,484005"
"1183","0,175023","2,483455"
"1184","0,175780","2,484188"
"1185","0,177673","2,484432"
"1186","0,178808","2,485470"
"1187","0,179565","2,484798"
"1188","0,179868","2,478144"
"1189","0,182063","2,482173"
"1190","0,183048","2,481258"
"1191","0,182442","2,483822"
"1192","0,184864","2,482540"
"1193","0,186227","2,485898"
"1194","0,187363","2,485226"
"1195","0,187741","2,481624"
"1196","0,189104","2,482662"
"1197","0,190694","2,478938"
"1198","0,191299","2,481441"
"1199","0,192435","2,486081"
"1200","0,194024","2,477717"
"1201","0,194706","2,483516"
"1202","0,195463","2,476740"
"1203","0,197053","2,479060"
"1204","0,198642","2,478266"
"1205","0,199248","2,477900"
"1206","0,199702","2,479304"
"1207","0,201292","2,477228"
"1208","0,202882","2,482051"
"1209","0,203184","2,479548"
"1210","0,204169","2,482051"
"1211","0,205683","2,476862"
"1212","0,206969","2,471856"
"1213","0,207802","2,477473"
"1214","0,208711","2,477595"
"1215","0,210225","2,476130"
"1216","0,211133","2,475336"
"1217","0,211814","2,475336"
"1218","0,212799","2,475519"
"1219","0,214691","2,472650"
"1220","0,215448","2,473382"
"1221","0,216281","2,479487"
"1222","0,218022","2,475214"
"1223","0,219082","2,473993"
"1224","0,219309","2,475214"
"1225","0,220747","2,471795"
"1226","0,221731","2,473809"
"1227","0,222791","2,471795"
"1228","0,224002","2,479426"
"1229","0,224759","2,475824"
"1230","0,226274","2,475091"
"1231","0,227333","2,474725"
"1232","0,228090","2,482479"
"1233","0,229832","2,473565"
"1234","0,231421","2,476435"
"1235","0,231724","2,478449"
"1236","0,232860","2,472344"
"1237","0,234525","2,478266"
"1238","0,235736","2,479060"
"1239","0,236266","2,477778"
"1240","0,237705","2,475641"
"1241","0,238991","2,473565"
"1242","0,239976","2,478327"
"1243","0,240505","2,477289"
"1244","0,241641","2,476618"
"1245","0,243382","2,479731"
"1246","0,244139","2,477717"
"1247","0,244366","2,477900"
"1248","0,246183","2,475030"
"1249","0,247319","2,478388"
"1250","0,247773","2,479304"
"1251","0,249060","2,483089"
"1252","0,250422","2,476496"
"1253","0,251709","2,479670"
"1254","0,252315","2,479548"
"1255","0,253526","2,478449"
"1256","0,254889","2,479792"
"1257","0,255873","2,480647"
"1258","0,256327","2,482601"
"1259","0,257917","2,478388"
"1260","0,258825","2,479426"
"1261","0,259734","2,479670"
"1262","0,260642","2,477778"
"1263","0,262308","2,479426"
"1264","0,263368","2,485836"
"1265","0,263368","2,482051"
"1266","0,265109","2,484432"
"1267","0,266623","2,483516"
"1268","0,267304","2,480281"
"1269","0,268364","2,479548"
"1270","0,269045","2,485104"
"1271","0,270862","2,479243"
"1272","0,271695","2,483883"
"1273","0,272452","2,483211"
"1274","0,273739","2,484127"
"1275","0,274950","2,484859"
"1276","0,275480","2,484615"
"1277","0,276237","2,482051"
"1278","0,277751","2,486935"
"1279","0,278962","2,479609"
"1280","0,279416","2,485714"
"1281","0,281006","2,480037"
"1282","0,282596","2,478693"
"1283","0,283201","2,484982"
"1284","0,284186","2,483455"
"1285","0,285245","2,483455"
"1286","0,286911","2,481746"
"1287","0,286532","2,478327"
"1288","0,288198","2,480708"
"1289","0,289863","2,482906"
"1290","0,290923","2,481563"
"1291","0,291907","2,476313"
"1292","0,292967","2,481624"
"1293","0,294178","2,482845"
"1294","0,295314","2,483089"
"1295","0,295162","2,475458"
"1296","0,297206","2,483028"
"1297","0,298569","2,476191"
"1298","0,298720","2,475946"
"1299","0,300159","2,480830"
"1300","0,300991","2,479548"
"1301","0,302733","2,477717"
"1302","0,302884","2,478755"
"1303","0,304020","2,480525"
"1304","0,305231","2,478999"
"1305","0,306139","2,478632"
"1306","0,307275","2,480952"
"1307","0,308410","2,479304"
"1308","0,309849","2,481685"
"1309","0,310227","2,475091"
"1310","0,310908","2,481746"
"1311","0,312650","2,484921"
"1312","0,313785","2,478266"
"1313","0,314164","2,476923"
"1314","0,315451","2,475214"
"1315","0,317267","2,474908"
"1316","0,317646","2,475091"
"1317","0,318706","2,473993"
"1318","0,319311","2,477534"
"1319","0,321280","2,472772"
"1320","0,321280","2,473932"
"1321","0,322794","2,475580"
"1322","0,323778","2,475336"
"1323","0,325216","2,474786"
"1324","0,325973","2,474481"
"1325","0,326806","2,473871"
"1326","0,328623","2,475091"
"1327","0,329380","2,473748"
"1328","0,329910","2,473748"
"1329","0,331197","2,475641"
"1330","0,332786","2,472833"
"1331","0,333619","2,474420"
"1332","0,333695","2,475275"
"1333","0,335512","2,475397"
"1334","0,336193","2,473260"
"1335","0,337026","2,479304"
"1336","0,337858","2,475702"
"1337","0,339524","2,477167"
"1338","0,340886","2,476618"
"1339","0,341568","2,475091"
"1340","0,342628","2,477106"
"1341","0,344369","2,478877"
"1342","0,344823","2,485226"
"1343","0,345731","2,478693"
"1344","0,346564","2,477350"
"1345","0,348154","2,479365"
"1346","0,348381","2,477656"
"1347","0,349592","2,484249"
"1348","0,351333","2,479426"
"1349","0,352242","2,478999"
"1350","0,352847","2,479243"
"1351","0,353756","2,478877"
"1352","0,355497","2,484127"
"1353","0,356103","2,480891"
"1354","0,357011","2,478449"
"1355","0,358298","2,479487"
"1356","0,359433","2,479853"
"1357","0,360266","2,478022"
"1358","0,360948","2,478266"
"1359","0,362537","2,481441"
"1360","0,363748","2,478449"
"1361","0,364127","2,479853"
"1362","0,365414","2,482784"
"1363","0,366549","2,481075"
"1364","0,367761","2,481075"
"1365","0,368215","2,483333"
"1366","0,369350","2,480647"
"1367","0,371016","2,482173"
"1368","0,371546","2,482967"
"1369","0,372454","2,483577"
"1370","0,373893","2,479060"
"1371","0,374801","2,483211"
"1372","0,375331","2,482662"
"1373","0,376315","2,485775"
"1374","0,377980","2,476862"
"1375","0,378965","2,484493"
"1376","0,379495","2,483089"
"1377","0,380933","2,483761"
"1378","0,382295","2,483211"
"1379","0,382977","2,482479"
"1380","0,383582","2,484310"
"1381","0,384869","2,475153"
"1382","0,386383","2,482173"
"1383","0,386838","2,481319"
"1384","0,387746","2,481014"
"1385","0,389639","2,478388"
"1386","0,390471","2,478632"
"1387","0,390850","2,478632"
"1388","0,392288","2,480830"
"1389","0,393424","2,480281"
"1390","0,394408","2,479853"
"1391","0,393651","2,474664"
"1392","0,396679","2,481258"
"1393","0,397512","2,476374"
"1394","0,398193","2,475641"
"1395","0,399101","2,479487"
"1396","0,400540","2,476068"
"1397","0,401978","2,475885"
"1398","0,402205","2,480403"
"1399","0,403189","2,474603"
"1400","0,404703","2,475885"
"1401","0,405915","2,476984"
"1402","0,406217","2,475885"
"1403","0,407656","2,473443"
"1404","0,408716","2,474725"
"1405","0,409624","2,472833"
"1406","0,410305","2,476923"
"1407","0,411819","2,475030"
"1408","0,413106","2,476862"
"1409","0,413485","2,474969"
"1410","0,414393","2,473016"
"1411","0,416059","2,472283"
"1412","0,416967","2,473809"
"1413","0,417573","2,474359"
"1414","0,418860","2,472711"
"1415","0,420298","2,475030"
"1416","0,421131","2,478144"
"1417","0,421812","2,475153"
"1418","0,422947","2,475091"
"1419","0,424083","2,472039"
"1420","0,424840","2,473443"
"1421","0,425597","2,475824"
"1422","0,427187","2,479365"
"1423","0,428020","2,476191"
"1424","0,428549","2,475580"
"1425","0,429761","2,475153"
"1426","0,431199","2,475275"
"1427","0,432259","2,475763"
"1428","0,432789","2,475824"
"1429","0,434227","2,472528"
"1430","0,435514","2,474969"
"1431","0,435741","2,480708"
"1432","0,436725","2,476374"
"1433","0,438466","2,476679"
"1434","0,439375","2,479365"
"1435","0,439980","2,480586"
"1436","0,440889","2,480830"
"1437","0,442252","2,481014"
"1438","0,443387","2,483883"
"1439","0,443993","2,478755"
"1440","0,445204","2,482173"
"1441","0,446339","2,480159"
"1442","0,447172","2,478449"
"1443","0,448081","2,483944"
"1444","0,449519","2,485959"
"1445","0,450654","2,485165"
"1446","0,450882","2,484859"
"1447","0,451790","2,485898"
"1448","0,453304","2,481807"
"1449","0,454440","2,482234"
"1450","0,454969","2,486630"
"1451","0,456256","2,482723"
"1452","0,457392","2,483455"
"1453","0,458376","2,476740"
"1454","0,459133","2,487485"
"1455","0,460496","2,484615"
"1456","0,462085","2,487057"
"1457","0,463070","2,484676"
"1458","0,463675","2,486569"
"1459","0,465189","2,485531"
"1460","0,466325","2,480647"
"1461","0,466779","2,486996"
"1462","0,467915","2,484066"
"1463","0,469277","2,484127"
"1464","0,470261","2,486142"
"1465","0,470867","2,485898"
"1466","0,471927","2,484249"
"1467","0,473062","2,485592"
"1468","0,473971","2,486020"
"1469","0,474803","2,485775"
"1470","0,476090","2,483089"
"1471","0,477453","2,484310"
"1472","0,477832","2,485653"
"1473","0,478740","2,484676"
"1474","0,480330","2,483333"
"1475","0,481238","2,482418"
"1476","0,481844","2,480037"
"1477","0,483131","2,481624"
"1478","0,484342","2,479792"
"1479","0,485099","2,481319"
"1480","0,485780","2,478877"
"1481","0,487219","2,479365"
"1482","0,488354","2,479853"
"1483","0,488960","2,476435"
"1484","0,489868","2,475519"
"1485","0,491306","2,481197"
"1486","0,492215","2,479914"
"1487","0,491685","2,477717"
"1488","0,494183","2,477778"
"1489","0,495243","2,478449"
"1490","0,496000","2,477595"
"1491","0,496681","2,480952"
"1492","0,497968","2,477534"
"1493","0,499331","2,473993"
"1494","0,499937","2,474542"
"1495","0,500542","2,474725"
"1496","0,501980","2,474603"
"1497","0,503192","2,479487"
"1498","0,503797","2,476618"
"1499","0,504630","2,473871"
"1500","0,506371","2,478022"
"1501","0,507280","2,479182"
"1502","0,507734","2,475946"
"1503","0,508869","2,473382"
"1504","0,510232","2,472405"
"1505","0,510686","2,472100"
"1506","0,511595","2,473321"
"1507","0,512882","2,473138"
"1508","0,514093","2,473382"
"1509","0,514774","2,472528"
"1510","0,515455","2,475458"
"1511","0,516969","2,474725"
"1512","0,517726","2,471978"
"1513","0,518484","2,473321"
"1514","0,519392","2,471673"
"1515","0,521057","2,472589"
"1516","0,521890","2,473199"
"1517","0,522344","2,470757"
"1518","0,523480","2,471001"
"1519","0,525070","2,476374"
"1520","0,525902","2,474481"
"1521","0,526357","2,474420"
"1522","0,527719","2,473321"
"1523","0,528779","2,473138"
"1524","0,529385","2,473321"
"1525","0,530369","2,473382"
"1526","0,531731","2,476130"
"1527","0,532791","2,473993"
"1528","0,533094","2,482357"
"1529","0,534532","2,476435"
"1530","0,535971","2,476862"
"1531","0,536803","2,481868"
"1532","0,537258","2,478632"
"1533","0,538620","2,480220"
"1534","0,539756","2,480403"
"1535","0,540361","2,479792"
"1536","0,541194","2,482601"
"1537","0,542860","2,480464"
"1538","0,543844","2,482418"
"1539","0,544147","2,481075"
"1540","0,545509","2,484798"
"1541","0,546645","2,478266"
"1542","0,547705","2,482479"
"1543","0,548159","2,485470"
"1544","0,549521","2,485836"
"1545","0,550808","2,485531"
"1546","0,551414","2,483211"
"1547","0,552020","2,482112"
"1548","0,553458","2,484859"
"1549","0,554366","2,485287"
"1550","0,555199","2,485104"
"1551","0,556107","2,484859"
"1552","0,557394","2,487851"
"1553","0,558151","2,487180"
"1554","0,558606","2,482662"
"1555","0,560044","2,487180"
"1556","0,561558","2,486142"
"1557","0,562012","2,484859"
"1558","0,562769","2,486142"
"1559","0,564435","2,487790"
"1560","0,565495","2,487607"
"1561","0,565949","2,482051"
"1562","0,566706","2,485592"
"1563","0,567917","2,485287"
"1564","0,569128","2,485653"
"1565","0,569507","2,485043"
"1566","0,570567","2,482845"
"1567","0,571929","2,484737"
"1568","0,572535","2,484493"
"1569","0,573216","2,483516"
"1570","0,574579","2,482357"
"1571","0,575714","2,480891"
"1572","0,576093","2,480647"
"1573","0,577304","2,479487"
"1574","0,578742","2,477350"
"1575","0,579651","2,481014"
"1576","0,580332","2,481868"
"1577","0,580938","2,481685"
"1578","0,582603","2,479548"
"1579","0,583360","2,477045"
"1580","0,584041","2,477839"
"1581","0,585328","2,478510"
"1582","0,586691","2,481258"
"1583","0,587221","2,478449"
"1584","0,588054","2,476496"
"1585","0,589341","2,476984"
"1586","0,591006","2,478327"
"1587","0,591006","2,475091"
"1588","0,591990","2,476435"
"1589","0,593429","2,476435"
